Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
20.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	102.306	0	51	0
20.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	1.42157e-17	0	0	0
20.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InInterests	102.253	3.49497	51	1.74316
20.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutInterests	95.7194	3.27166	46	1.57227
20.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InData	98.2798	104.71	48	51.1406
20.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutData	102.306	109	51	54.3369
20.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InNacks	1.72501e-17	5.89602e-19	0	0
20.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutNacks	2.27451e-20	7.77404e-22	0	0
20.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	102.306	0	51	0
20.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
20.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	98.2798	0	48	0
20.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	1.06731e-14	0	0	0
20.5	rtr-1	258	internal://	InInterests	0	0	0	0
20.5	rtr-1	258	internal://	OutInterests	0	0	0	0
20.5	rtr-1	258	internal://	InData	0	0	0	0
20.5	rtr-1	258	internal://	OutData	0	0	0	0
20.5	rtr-1	258	internal://	InNacks	0	0	0	0
20.5	rtr-1	258	internal://	OutNacks	0	0	0	0
20.5	rtr-1	258	internal://	InSatisfiedInterests	3.51844e-28	0	0	0
20.5	rtr-1	258	internal://	InTimedOutInterests	0	0	0	0
20.5	rtr-1	258	internal://	OutSatisfiedInterests	0	0	0	0
20.5	rtr-1	258	internal://	OutTimedOutInterests	0	0	0	0
20.5	rtr-1	-1	all	SatisfiedInterests	200.586	0	99	0
20.5	rtr-1	-1	all	TimedOutInterests	1.06873e-14	0	0	0
21	callee	1	internal://	InInterests	0	0	0	0
21	callee	1	internal://	OutInterests	0	0	0	0
21	callee	1	internal://	InData	0	0	0	0
21	callee	1	internal://	OutData	0	0	0	0
21	callee	1	internal://	InNacks	0	0	0	0
21	callee	1	internal://	OutNacks	0	0	0	0
21	callee	1	internal://	InSatisfiedInterests	0	0	0	0
21	callee	1	internal://	InTimedOutInterests	0	0	0	0
21	callee	1	internal://	OutSatisfiedInterests	3.43597e-22	0	0	0
21	callee	1	internal://	OutTimedOutInterests	0	0	0	0
21	callee	256	netdev://[00:00:00:00:00:01]	InInterests	95.6506	3.26931	47	1.60645
21	callee	256	netdev://[00:00:00:00:00:01]	OutInterests	91.1439	3.11527	45	1.53809
21	callee	256	netdev://[00:00:00:00:00:01]	InData	91.656	97.653	45	47.9443
21	callee	256	netdev://[00:00:00:00:00:01]	OutData	95.6506	101.909	47	50.0752
21	callee	256	netdev://[00:00:00:00:00:01]	InNacks	3.45001e-18	1.1792e-19	0	0
21	callee	256	netdev://[00:00:00:00:00:01]	OutNacks	4.54903e-21	1.55481e-22	0	0
21	callee	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	95.6506	0	47	0
21	callee	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
21	callee	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	91.656	0	45	0
21	callee	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	2.13458e-15	0	0	0
21	callee	257	internal://	InInterests	0	0	0	0
21	callee	257	internal://	OutInterests	0	0	0	0
21	callee	257	internal://	InData	0	0	0	0
21	callee	257	internal://	OutData	0	0	0	0
21	callee	257	internal://	InNacks	0	0	0	0
21	callee	257	internal://	OutNacks	0	0	0	0
21	callee	257	internal://	InSatisfiedInterests	3.43597e-22	0	0	0
21	callee	257	internal://	InTimedOutInterests	0	0	0	0
21	callee	257	internal://	OutSatisfiedInterests	0	0	0	0
21	callee	257	internal://	OutTimedOutInterests	0	0	0	0
21	callee	258	appFace://	InInterests	91.1439	3.11527	45	1.53809
21	callee	258	appFace://	OutInterests	0	0	0	0
21	callee	258	appFace://	InData	0	0	0	0
21	callee	258	appFace://	OutData	91.656	97.653	45	47.9443
21	callee	258	appFace://	InNacks	0	0	0	0
21	callee	258	appFace://	OutNacks	3.45001e-18	1.1792e-19	0	0
21	callee	258	appFace://	InSatisfiedInterests	91.656	0	45	0
21	callee	258	appFace://	InTimedOutInterests	0	0	0	0
21	callee	258	appFace://	OutSatisfiedInterests	0	0	0	0
21	callee	258	appFace://	OutTimedOutInterests	0	0	0	0
21	callee	259	appFace://	InInterests	0	0	0	0
21	callee	259	appFace://	OutInterests	95.6506	3.26931	47	1.60645
21	callee	259	appFace://	InData	95.6506	101.909	47	50.0752
21	callee	259	appFace://	OutData	0	0	0	0
21	callee	259	appFace://	InNacks	0	0	0	0
21	callee	259	appFace://	OutNacks	0	0	0	0
21	callee	259	appFace://	InSatisfiedInterests	0	0	0	0
21	callee	259	appFace://	InTimedOutInterests	0	0	0	0
21	callee	259	appFace://	OutSatisfiedInterests	95.6506	0	47	0
21	callee	259	appFace://	OutTimedOutInterests	0	0	0	0
21	callee	-1	all	SatisfiedInterests	187.307	0	92	0
21	callee	-1	all	TimedOutInterests	2.13458e-15	0	0	0
21	caller	1	internal://	InInterests	0	0	0	0
21	caller	1	internal://	OutInterests	0	0	0	0
21	caller	1	internal://	InData	0	0	0	0
21	caller	1	internal://	OutData	0	0	0	0
21	caller	1	internal://	InNacks	0	0	0	0
21	caller	1	internal://	OutNacks	0	0	0	0
21	caller	1	internal://	InSatisfiedInterests	0	0	0	0
21	caller	1	internal://	InTimedOutInterests	0	0	0	0
21	caller	1	internal://	OutSatisfiedInterests	2.14748e-19	0	0	0
21	caller	1	internal://	OutTimedOutInterests	0	0	0	0
21	caller	256	netdev://[00:00:00:00:00:03]	InInterests	91.1439	3.11527	45	1.53809
21	caller	256	netdev://[00:00:00:00:00:03]	OutInterests	95.5989	3.26754	47	1.60645
21	caller	256	netdev://[00:00:00:00:00:03]	InData	95.9172	102.193	47	50.0752
21	caller	256	netdev://[00:00:00:00:00:03]	OutData	91.1439	97.1074	45	47.9443
21	caller	256	netdev://[00:00:00:00:00:03]	InNacks	4.54956e-21	1.55499e-22	0	0
21	caller	256	netdev://[00:00:00:00:00:03]	OutNacks	3.45001e-18	1.1792e-19	0	0
21	caller	256	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	91.1439	0	45	0
21	caller	256	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
21	caller	256	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	95.9172	0	47	0
21	caller	256	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	2.80851e-18	0	0	0
21	caller	257	internal://	InInterests	0	0	0	0
21	caller	257	internal://	OutInterests	0	0	0	0
21	caller	257	internal://	InData	0	0	0	0
21	caller	257	internal://	OutData	0	0	0	0
21	caller	257	internal://	InNacks	0	0	0	0
21	caller	257	internal://	OutNacks	0	0	0	0
21	caller	257	internal://	InSatisfiedInterests	2.14748e-19	0	0	0
21	caller	257	internal://	InTimedOutInterests	0	0	0	0
21	caller	257	internal://	OutSatisfiedInterests	0	0	0	0
21	caller	257	internal://	OutTimedOutInterests	0	0	0	0
21	caller	258	appFace://	InInterests	95.5989	3.26754	47	1.60645
21	caller	258	appFace://	OutInterests	0	0	0	0
21	caller	258	appFace://	InData	0	0	0	0
21	caller	258	appFace://	OutData	95.9172	102.193	47	50.0752
21	caller	258	appFace://	InNacks	0	0	0	0
21	caller	258	appFace://	OutNacks	4.54956e-21	1.55499e-22	0	0
21	caller	258	appFace://	InSatisfiedInterests	95.9172	0	47	0
21	caller	258	appFace://	InTimedOutInterests	0	0	0	0
21	caller	258	appFace://	OutSatisfiedInterests	0	0	0	0
21	caller	258	appFace://	OutTimedOutInterests	0	0	0	0
21	caller	259	appFace://	InInterests	0	0	0	0
21	caller	259	appFace://	OutInterests	91.1439	3.11527	45	1.53809
21	caller	259	appFace://	InData	91.1439	97.1074	45	47.9443
21	caller	259	appFace://	OutData	0	0	0	0
21	caller	259	appFace://	InNacks	0	0	0	0
21	caller	259	appFace://	OutNacks	0	0	0	0
21	caller	259	appFace://	InSatisfiedInterests	0	0	0	0
21	caller	259	appFace://	InTimedOutInterests	0	0	0	0
21	caller	259	appFace://	OutSatisfiedInterests	91.1439	0	45	0
21	caller	259	appFace://	OutTimedOutInterests	0	0	0	0
21	caller	-1	all	SatisfiedInterests	187.061	0	92	0
21	caller	-1	all	TimedOutInterests	2.80851e-18	0	0	0
21	rtr-1	1	internal://	InInterests	0	0	0	0
21	rtr-1	1	internal://	OutInterests	0	0	0	0
21	rtr-1	1	internal://	InData	0	0	0	0
21	rtr-1	1	internal://	OutData	0	0	0	0
21	rtr-1	1	internal://	InNacks	0	0	0	0
21	rtr-1	1	internal://	OutNacks	0	0	0	0
21	rtr-1	1	internal://	InSatisfiedInterests	0	0	0	0
21	rtr-1	1	internal://	InTimedOutInterests	0	0	0	0
21	rtr-1	1	internal://	OutSatisfiedInterests	7.03687e-29	0	0	0
21	rtr-1	1	internal://	OutTimedOutInterests	0	0	0	0
21	rtr-1	256	netdev://[00:00:00:00:00:02]	InInterests	91.1439	3.11527	45	1.53809
21	rtr-1	256	netdev://[00:00:00:00:00:02]	OutInterests	95.6506	3.26931	47	1.60645
21	rtr-1	256	netdev://[00:00:00:00:00:02]	InData	95.6612	101.92	47	50.0752
21	rtr-1	256	netdev://[00:00:00:00:00:02]	OutData	91.656	97.653	45	47.9443
21	rtr-1	256	netdev://[00:00:00:00:00:02]	InNacks	4.54903e-21	1.55481e-22	0	0
21	rtr-1	256	netdev://[00:00:00:00:00:02]	OutNacks	3.45001e-18	1.1792e-19	0	0
21	rtr-1	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	91.656	0	45	0
21	rtr-1	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
21	rtr-1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	95.6612	0	47	0
21	rtr-1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	2.84314e-18	0	0	0
21	rtr-1	257	netdev://[00:00:00:00:00:04]	InInterests	95.6506	3.26931	47	1.60645
21	rtr-1	257	netdev://[00:00:00:00:00:04]	OutInterests	91.1439	3.11527	45	1.53809
21	rtr-1	257	netdev://[00:00:00:00:00:04]	InData	91.656	97.653	45	47.9443
21	rtr-1	257	netdev://[00:00:00:00:00:04]	OutData	95.6612	101.92	47	50.0752
21	rtr-1	257	netdev://[00:00:00:00:00:04]	InNacks	3.45001e-18	1.1792e-19	0	0
21	rtr-1	257	netdev://[00:00:00:00:00:04]	OutNacks	4.54903e-21	1.55481e-22	0	0
21	rtr-1	257	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	95.6612	0	47	0
21	rtr-1	257	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
21	rtr-1	257	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	91.656	0	45	0
21	rtr-1	257	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	2.13461e-15	0	0	0
21	rtr-1	258	internal://	InInterests	0	0	0	0
21	rtr-1	258	internal://	OutInterests	0	0	0	0
21	rtr-1	258	internal://	InData	0	0	0	0
21	rtr-1	258	internal://	OutData	0	0	0	0
21	rtr-1	258	internal://	InNacks	0	0	0	0
21	rtr-1	258	internal://	OutNacks	0	0	0	0
21	rtr-1	258	internal://	InSatisfiedInterests	7.03687e-29	0	0	0
21	rtr-1	258	internal://	InTimedOutInterests	0	0	0	0
21	rtr-1	258	internal://	OutSatisfiedInterests	0	0	0	0
21	rtr-1	258	internal://	OutTimedOutInterests	0	0	0	0
21	rtr-1	-1	all	SatisfiedInterests	187.317	0	92	0
21	rtr-1	-1	all	TimedOutInterests	2.13745e-15	0	0	0
21.5	callee	1	internal://	InInterests	0	0	0	0
21.5	callee	1	internal://	OutInterests	0	0	0	0
21.5	callee	1	internal://	InData	0	0	0	0
21.5	callee	1	internal://	OutData	0	0	0	0
21.5	callee	1	internal://	InNacks	0	0	0	0
21.5	callee	1	internal://	OutNacks	0	0	0	0
21.5	callee	1	internal://	InSatisfiedInterests	0	0	0	0
21.5	callee	1	internal://	InTimedOutInterests	0	0	0	0
21.5	callee	1	internal://	OutSatisfiedInterests	6.87195e-23	0	0	0
21.5	callee	1	internal://	OutTimedOutInterests	0	0	0	0
21.5	callee	256	netdev://[00:00:00:00:00:01]	InInterests	105.53	3.60699	54	1.8457
21.5	callee	256	netdev://[00:00:00:00:00:01]	OutInterests	95.0288	3.24805	48	1.64062
21.5	callee	256	netdev://[00:00:00:00:00:01]	InData	93.5312	99.6509	47	50.0752
21.5	callee	256	netdev://[00:00:00:00:00:01]	OutData	105.53	112.435	54	57.5332
21.5	callee	256	netdev://[00:00:00:00:00:01]	InNacks	6.90002e-19	2.35841e-20	0	0
21.5	callee	256	netdev://[00:00:00:00:00:01]	OutNacks	9.09806e-22	3.10962e-23	0	0
21.5	callee	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	105.53	0	54	0
21.5	callee	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
21.5	callee	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	93.5312	0	47	0
21.5	callee	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	4.26915e-16	0	0	0
21.5	callee	257	internal://	InInterests	0	0	0	0
21.5	callee	257	internal://	OutInterests	0	0	0	0
21.5	callee	257	internal://	InData	0	0	0	0
21.5	callee	257	internal://	OutData	0	0	0	0
21.5	callee	257	internal://	InNacks	0	0	0	0
21.5	callee	257	internal://	OutNacks	0	0	0	0
21.5	callee	257	internal://	InSatisfiedInterests	6.87195e-23	0	0	0
21.5	callee	257	internal://	InTimedOutInterests	0	0	0	0
21.5	callee	257	internal://	OutSatisfiedInterests	0	0	0	0
21.5	callee	257	internal://	OutTimedOutInterests	0	0	0	0
21.5	callee	258	appFace://	InInterests	95.0288	3.24805	48	1.64062
21.5	callee	258	appFace://	OutInterests	0	0	0	0
21.5	callee	258	appFace://	InData	0	0	0	0
21.5	callee	258	appFace://	OutData	93.5312	99.6509	47	50.0752
21.5	callee	258	appFace://	InNacks	0	0	0	0
21.5	callee	258	appFace://	OutNacks	6.90002e-19	2.35841e-20	0	0
21.5	callee	258	appFace://	InSatisfiedInterests	93.5312	0	47	0
21.5	callee	258	appFace://	InTimedOutInterests	0	0	0	0
21.5	callee	258	appFace://	OutSatisfiedInterests	0	0	0	0
21.5	callee	258	appFace://	OutTimedOutInterests	0	0	0	0
21.5	callee	259	appFace://	InInterests	0	0	0	0
21.5	callee	259	appFace://	OutInterests	105.53	3.60699	54	1.8457
21.5	callee	259	appFace://	InData	105.53	112.435	54	57.5332
21.5	callee	259	appFace://	OutData	0	0	0	0
21.5	callee	259	appFace://	InNacks	0	0	0	0
21.5	callee	259	appFace://	OutNacks	0	0	0	0
21.5	callee	259	appFace://	InSatisfiedInterests	0	0	0	0
21.5	callee	259	appFace://	InTimedOutInterests	0	0	0	0
21.5	callee	259	appFace://	OutSatisfiedInterests	105.53	0	54	0
21.5	callee	259	appFace://	OutTimedOutInterests	0	0	0	0
21.5	callee	-1	all	SatisfiedInterests	199.061	0	101	0
21.5	callee	-1	all	TimedOutInterests	4.26915e-16	0	0	0
21.5	caller	1	internal://	InInterests	0	0	0	0
21.5	caller	1	internal://	OutInterests	0	0	0	0
21.5	caller	1	internal://	InData	0	0	0	0
21.5	caller	1	internal://	OutData	0	0	0	0
21.5	caller	1	internal://	InNacks	0	0	0	0
21.5	caller	1	internal://	OutNacks	0	0	0	0
21.5	caller	1	internal://	InSatisfiedInterests	0	0	0	0
21.5	caller	1	internal://	InTimedOutInterests	0	0	0	0
21.5	caller	1	internal://	OutSatisfiedInterests	4.29497e-20	0	0	0
21.5	caller	1	internal://	OutTimedOutInterests	0	0	0	0
21.5	caller	256	netdev://[00:00:00:00:00:03]	InInterests	95.0288	3.24805	48	1.64062
21.5	caller	256	netdev://[00:00:00:00:00:03]	OutInterests	105.52	3.60663	54	1.8457
21.5	caller	256	netdev://[00:00:00:00:00:03]	InData	105.583	112.492	54	57.5332
21.5	caller	256	netdev://[00:00:00:00:00:03]	OutData	95.0288	101.246	48	51.1406
21.5	caller	256	netdev://[00:00:00:00:00:03]	InNacks	9.09911e-22	3.10998e-23	0	0
21.5	caller	256	netdev://[00:00:00:00:00:03]	OutNacks	6.90002e-19	2.35841e-20	0	0
21.5	caller	256	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	95.0288	0	48	0
21.5	caller	256	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
21.5	caller	256	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	105.583	0	54	0
21.5	caller	256	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	5.61702e-19	0	0	0
21.5	caller	257	internal://	InInterests	0	0	0	0
21.5	caller	257	internal://	OutInterests	0	0	0	0
21.5	caller	257	internal://	InData	0	0	0	0
21.5	caller	257	internal://	OutData	0	0	0	0
21.5	caller	257	internal://	InNacks	0	0	0	0
21.5	caller	257	internal://	OutNacks	0	0	0	0
21.5	caller	257	internal://	InSatisfiedInterests	4.29497e-20	0	0	0
21.5	caller	257	internal://	InTimedOutInterests	0	0	0	0
21.5	caller	257	internal://	OutSatisfiedInterests	0	0	0	0
21.5	caller	257	internal://	OutTimedOutInterests	0	0	0	0
21.5	caller	258	appFace://	InInterests	105.52	3.60663	54	1.8457
21.5	caller	258	appFace://	OutInterests	0	0	0	0
21.5	caller	258	appFace://	InData	0	0	0	0
21.5	caller	258	appFace://	OutData	105.583	112.492	54	57.5332
21.5	caller	258	appFace://	InNacks	0	0	0	0
21.5	caller	258	appFace://	OutNacks	9.09911e-22	3.10998e-23	0	0
21.5	caller	258	appFace://	InSatisfiedInterests	105.583	0	54	0
21.5	caller	258	appFace://	InTimedOutInterests	0	0	0	0
21.5	caller	258	appFace://	OutSatisfiedInterests	0	0	0	0
21.5	caller	258	appFace://	OutTimedOutInterests	0	0	0	0
21.5	caller	259	appFace://	InInterests	0	0	0	0
21.5	caller	259	appFace://	OutInterests	95.0288	3.24805	48	1.64062
21.5	caller	259	appFace://	InData	95.0288	101.246	48	51.1406
21.5	caller	259	appFace://	OutData	0	0	0	0
21.5	caller	259	appFace://	InNacks	0	0	0	0
21.5	caller	259	appFace://	OutNacks	0	0	0	0
21.5	caller	259	appFace://	InSatisfiedInterests	0	0	0	0
21.5	caller	259	appFace://	InTimedOutInterests	0	0	0	0
21.5	caller	259	appFace://	OutSatisfiedInterests	95.0288	0	48	0
21.5	caller	259	appFace://	OutTimedOutInterests	0	0	0	0
21.5	caller	-1	all	SatisfiedInterests	200.612	0	102	0
21.5	caller	-1	all	TimedOutInterests	5.61702e-19	0	0	0
21.5	rtr-1	1	internal://	InInterests	0	0	0	0
21.5	rtr-1	1	internal://	OutInterests	0	0	0	0
21.5	rtr-1	1	internal://	InData	0	0	0	0
21.5	rtr-1	1	internal://	OutData	0	0	0	0
21.5	rtr-1	1	internal://	InNacks	0	0	0	0
21.5	rtr-1	1	internal://	OutNacks	0	0	0	0
21.5	rtr-1	1	internal://	InSatisfiedInterests	0	0	0	0
21.5	rtr-1	1	internal://	InTimedOutInterests	0	0	0	0
21.5	rtr-1	1	internal://	OutSatisfiedInterests	1.40737e-29	0	0	0
21.5	rtr-1	1	internal://	OutTimedOutInterests	0	0	0	0
21.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InInterests	95.0288	3.24805	48	1.64062
21.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutInterests	105.53	3.60699	54	1.8457
21.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InData	105.532	112.437	54	57.5332
21.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutData	95.1312	101.356	48	51.1406
21.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InNacks	9.09806e-22	3.10962e-23	0	0
21.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutNacks	6.90002e-19	2.35841e-20	0	0
21.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	95.1312	0	48	0
21.5	rtr-1	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
21.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	105.532	0	54	0
21.5	rtr-1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	5.68629e-19	0	0	0
21.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InInterests	105.53	3.60699	54	1.8457
21.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutInterests	95.0288	3.24805	48	1.64062
21.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InData	95.1312	101.356	48	51.1406
21.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutData	105.532	112.437	54	57.5332
21.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InNacks	6.90002e-19	2.35841e-20	0	0
21.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutNacks	9.09806e-22	3.10962e-23	0	0
21.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	105.532	0	54	0
21.5	rtr-1	257	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
21.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	95.1312	0	48	0
21.5	rtr-1	257	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	4.26922e-16	0	0	0
21.5	rtr-1	258	internal://	InInterests	0	0	0	0
21.5	rtr-1	258	internal://	OutInterests	0	0	0	0
21.5	rtr-1	258	internal://	InData	0	0	0	0
21.5	rtr-1	258	internal://	OutData	0	0	0	0
21.5	rtr-1	258	internal://	InNacks	0	0	0	0
21.5	rtr-1	258	internal://	OutNacks	0	0	0	0
21.5	rtr-1	258	internal://	InSatisfiedInterests	1.40737e-29	0	0	0
21.5	rtr-1	258	internal://	InTimedOutInterests	0	0	0	0
21.5	rtr-1	258	internal://	OutSatisfiedInterests	0	0	0	0
21.5	rtr-1	258	internal://	OutTimedOutInterests	0	0	0	0
21.5	rtr-1	-1	all	SatisfiedInterests	200.663	0	102	0
21.5	rtr-1	-1	all	TimedOutInterests	4.27491e-16	0	0	0
22	callee	1	internal://	InInterests	0	0	0	0
22	callee	1	internal://	OutInterests	0	0	0	0
22	callee	1	internal://	InData	0	0	0	0
22	callee	1	internal://	OutData	0	0	0	0
22	callee	1	internal://	InNacks	0	0	0	0
22	callee	1	internal://	OutNacks	0	0	0	0
22	callee	1	internal://	InSatisfiedInterests	0	0	0	0
22	callee	1	internal://	InTimedOutInterests	0	0	0	0
22	callee	1	internal://	OutSatisfiedInterests	1.37439e-23	0	0	0
22	callee	1	internal://	OutTimedOutInterests	0	0	0	0
22	callee	256	netdev://[00:00:00:00:00:01]	InInterests	96.306	3.29171	47	1.60645
22	callee	256	netdev://[00:00:00:00:00:01]	OutInterests	79.8058	2.72774	38	1.29883
22	callee	256	netdev://[00:00:00:00:00:01]	InData	81.1062	86.413	39	41.5518
22	callee	256	netdev://[00:00:00:00:00:01]	OutData	96.306	102.607	47	50.0752
22	callee	256	netdev://[00:00:00:00:00:01]	InNacks	1.38e-19	4.71681e-21	0	0
22	callee	256	netdev://[00:00:00:00:00:01]	OutNacks	1.81961e-22	6.21923e-24	0	0
22	callee	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	96.306	0	47	0
22	callee	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
22	callee	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	81.1062	0	39	0
22	callee	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	8.5383e-17	0	0	0
22	callee	257	internal://	InInterests	0	0	0	0
22	callee	257	internal://	OutInterests	0	0	0	0
22	callee	257	internal://	InData	0	0	0	0
22	callee	257	internal://	OutData	0	0	0	0
22	callee	257	internal://	InNacks	0	0	0	0
22	callee	257	internal://	OutNacks	0	0	0	0
22	callee	257	internal://	InSatisfiedInterests	1.37439e-23	0	0	0
22	callee	257	internal://	InTimedOutInterests	0	0	0	0
22	callee	257	internal://	OutSatisfiedInterests	0	0	0	0
22	callee	257	internal://	OutTimedOutInterests	0	0	0	0
22	callee	258	appFace://	InInterests	79.8058	2.72774	38	1.29883
22	callee	258	appFace://	OutInterests	0	0	0	0
22	callee	258	appFace://	InData	0	0	0	0
22	callee	258	appFace://	OutData	81.1062	86.413	39	41.5518
22	callee	258	appFace://	InNacks	0	0	0	0
22	callee	258	appFace://	OutNacks	1.38e-19	4.71681e-21	0	0
22	callee	258	appFace://	InSatisfiedInterests	81.1062	0	39	0
22	callee	258	appFace://	InTimedOutInterests	0	0	0	0
22	callee	258	appFace://	OutSatisfiedInterests	0	0	0	0
22	callee	258	appFace://	OutTimedOutInterests	0	0	0	0
22	callee	259	appFace://	InInterests	0	0	0	0
22	callee	259	appFace://	OutInterests	96.306	3.29171	47	1.60645
22	callee	259	appFace://	InData	96.306	102.607	47	50.0752
22	callee	259	appFace://	OutData	0	0	0	0
22	callee	259	appFace://	InNacks	0	0	0	0
22	callee	259	appFace://	OutNacks	0	0	0	0
22	callee	259	appFace://	InSatisfiedInterests	0	0	0	0
22	callee	259	appFace://	InTimedOutInterests	0	0	0	0
22	callee	259	appFace://	OutSatisfiedInterests	96.306	0	47	0
22	callee	259	appFace://	OutTimedOutInterests	0	0	0	0
22	callee	-1	all	SatisfiedInterests	177.412	0	86	0
22	callee	-1	all	TimedOutInterests	8.5383e-17	0	0	0
22	caller	1	internal://	InInterests	0	0	0	0
22	caller	1	internal://	OutInterests	0	0	0	0
22	caller	1	internal://	InData	0	0	0	0
22	caller	1	internal://	OutData	0	0	0	0
22	caller	1	internal://	InNacks	0	0	0	0
22	caller	1	internal://	OutNacks	0	0	0	0
22	caller	1	internal://	InSatisfiedInterests	0	0	0	0
22	caller	1	internal://	InTimedOutInterests	0	0	0	0
22	caller	1	internal://	OutSatisfiedInterests	8.58993e-21	0	0	0
22	caller	1	internal://	OutTimedOutInterests	0	0	0	0
22	caller	256	netdev://[00:00:00:00:00:03]	InInterests	79.8058	2.72774	38	1.29883
22	caller	256	netdev://[00:00:00:00:00:03]	OutInterests	96.304	3.29164	47	1.60645
22	caller	256	netdev://[00:00:00:00:00:03]	InData	96.3167	102.619	47	50.0752
22	caller	256	netdev://[00:00:00:00:00:03]	OutData	79.8058	85.0274	38	40.4863
22	caller	256	netdev://[00:00:00:00:00:03]	InNacks	1.81982e-22	6.21995e-24	0	0
22	caller	256	netdev://[00:00:00:00:00:03]	OutNacks	1.38e-19	4.71681e-21	0	0
22	caller	256	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	79.8058	0	38	0
22	caller	256	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
22	caller	256	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	96.3167	0	47	0
22	caller	256	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	1.1234e-19	0	0	0
22	caller	257	internal://	InInterests	0	0	0	0
22	caller	257	internal://	OutInterests	0	0	0	0
22	caller	257	internal://	InData	0	0	0	0
22	caller	257	internal://	OutData	0	0	0	0
22	caller	257	internal://	InNacks	0	0	0	0
22	caller	257	internal://	OutNacks	0	0	0	0
22	caller	257	internal://	InSatisfiedInterests	8.58993e-21	0	0	0
22	caller	257	internal://	InTimedOutInterests	0	0	0	0
